#{'API version': '0.1.2', 'Channels': [1, 2, 3, 4, 5, 6], 'Channels indexes mV': [6, 8, 10, 12, 14, 16], 'Channels indexes raw': [5, 7, 9, 11, 13, 15], 'Channels labels': ['AI1_raw', 'AI1_mv', 'AI2_raw', 'AI2_mv', 'AI3_raw', 'AI3_mv', 'AI4_raw', 'AI4_mv', 'AI5_raw', 'AI5_mv', 'AI6_raw', 'AI6_mv'], 'Device': 'COM14', 'Firmware version': '1.0', 'Header': ['NSeq', 'I1', 'I2', 'O1', 'O2', 'AI1_raw', 'AI1_mv', 'AI2_raw', 'AI2_mv', 'AI3_raw', 'AI3_mv', 'AI4_raw', 'AI4_mv', 'AI5_raw', 'AI5_mv', 'AI6_raw', 'AI6_mv'], 'ISO 8601': '2022-05-11T16:10:57.031185', 'Resolution (bits)': [4, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12], 'Sampling rate (Hz)': 1000, 'Timestamp': 1652281857.031185}
#NSeq	I1	I2	O1	O2	AI1_raw	AI1_mv	AI2_raw	AI2_mv	AI3_raw	AI3_mv	AI4_raw	AI4_mv	AI5_raw	AI5_mv	AI6_raw	AI6_mv
9	0	0	0	0	1334	1342	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1327	1335	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1340	1346	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1378	1376	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1436	1424	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1503	1478	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1579	1543	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1648	1597	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1703	1641	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1749	1679	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1783	1709	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1801	1723	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1805	1726	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1792	1716	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1776	1702	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1745	1675	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1714	1651	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1680	1624	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1648	1597	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1619	1573	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1599	1556	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1585	1546	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1578	1539	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1575	1539	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1581	1543	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1588	1549	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1602	1560	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1617	1573	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1633	1587	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1648	1597	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1659	1607	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1665	1611	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1670	1617	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1671	1617	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1674	1617	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1671	1617	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1669	1614	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1668	1614	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1666	1614	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1669	1614	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1673	1617	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1674	1617	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1680	1624	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1680	1624	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1687	1631	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1694	1634	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1698	1638	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1701	1641	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1701	1641	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1703	1641	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1705	1645	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1705	1645	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1706	1645	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1702	1641	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1703	1641	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1703	1641	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1702	1641	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1702	1641	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1702	1641	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1706	1645	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1705	1645	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1709	1648	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1712	1651	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1715	1651	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1718	1655	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1726	1662	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1728	1662	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1730	1665	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1734	1668	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1739	1672	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1744	1675	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1744	1675	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1746	1679	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1746	1679	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1748	1679	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1750	1682	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1749	1679	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1754	1685	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1753	1682	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1756	1685	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1756	1685	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1757	1685	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1760	1689	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1761	1689	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1769	1696	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1775	1702	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1776	1702	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1782	1706	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1788	1713	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1797	1719	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1802	1723	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1808	1730	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1811	1730	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1817	1736	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1821	1740	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1825	1743	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1829	1747	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1835	1750	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1837	1753	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1840	1753	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1844	1757	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1849	1760	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1856	1767	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1858	1770	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1863	1774	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1872	1781	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1872	1781	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1877	1784	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1880	1787	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1883	1791	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1887	1794	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1891	1798	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1892	1798	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1897	1801	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1895	1798	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1896	1801	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1899	1801	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1898	1801	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1899	1801	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1903	1804	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1905	1808	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1914	1815	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1920	1818	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1932	1828	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1942	1838	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1953	1845	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1968	1859	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1978	1866	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1987	1876	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1998	1883	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	2006	1889	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	2010	1893	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	2011	1893	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	2014	1896	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	2012	1896	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	2007	1889	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	2002	1886	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1996	1883	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1989	1876	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1985	1872	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1983	1872	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1977	1866	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1975	1866	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1972	1862	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1974	1862	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1979	1869	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1982	1869	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1985	1872	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1990	1876	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1998	1883	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	2000	1886	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	2006	1889	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	2010	1893	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	2013	1896	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	2008	1893	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	2006	1889	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	2000	1886	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1991	1876	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1984	1872	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1974	1862	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1966	1855	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1953	1845	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1941	1835	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1936	1832	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1923	1821	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1919	1818	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1909	1811	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1904	1808	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1900	1804	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1895	1798	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1886	1791	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1879	1787	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1873	1781	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1870	1777	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1859	1770	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1853	1764	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1844	1757	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1834	1750	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1827	1743	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1815	1733	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1808	1730	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1799	1719	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1792	1716	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1783	1709	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1776	1702	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1773	1699	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1770	1696	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1764	1692	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1756	1685	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1749	1679	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1743	1675	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1735	1668	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1728	1662	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1715	1651	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1703	1641	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1691	1634	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1679	1624	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1664	1611	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1650	1600	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1641	1594	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1632	1583	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1621	1577	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1613	1570	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1607	1563	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1604	1563	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1595	1556	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1591	1553	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1586	1546	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1581	1543	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1569	1532	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1524	1495	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1515	1488	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1506	1481	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1497	1475	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1491	1471	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1483	1464	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1481	1461	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1479	1461	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1476	1458	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1478	1458	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1480	1461	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1481	1461	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1482	1461	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1482	1461	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1484	1464	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1485	1464	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1490	1468	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1494	1471	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1494	1471	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1497	1475	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1501	1478	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1503	1478	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1503	1478	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1503	1478	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1502	1478	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1495	1475	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1489	1468	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1482	1461	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1473	1454	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1462	1447	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1456	1441	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1444	1430	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1434	1424	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1426	1417	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1424	1417	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1425	1417	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1428	1417	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1427	1417	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1439	1427	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1449	1437	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1457	1441	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1467	1451	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1478	1458	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1493	1471	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1499	1475	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1504	1481	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1505	1481	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1505	1481	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1503	1478	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1501	1478	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1498	1475	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1494	1471	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1490	1468	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1487	1468	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1487	1468	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1482	1461	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1482	1461	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1481	1461	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1483	1464	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1486	1464	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1494	1471	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1501	1478	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1505	1481	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1515	1488	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1522	1495	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1525	1498	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1528	1498	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1521	1495	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1530	1502	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1525	1498	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1551	1519	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1555	1522	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1557	1522	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1566	1532	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1567	1532	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1577	1539	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1583	1546	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1583	1546	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1579	1543	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1578	1539	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1575	1539	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1574	1536	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1572	1536	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1567	1532	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1570	1536	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1571	1536	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1574	1536	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1581	1543	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1590	1549	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1598	1556	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1602	1560	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1610	1566	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1614	1570	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1615	1570	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1614	1570	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1610	1566	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1606	1563	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1602	1560	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1601	1560	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1599	1556	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1601	1560	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1607	1563	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1611	1566	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1617	1573	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1622	1577	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1627	1580	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1629	1583	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1630	1583	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1631	1583	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1630	1583	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1628	1580	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1627	1580	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1622	1577	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1620	1577	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1619	1573	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1615	1570	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1614	1570	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1613	1570	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1610	1566	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1606	1563	0	254	0	254	0	254	0	254	0	254
